,Date,PortfolioValue,CashAlloc,BTCAlloc,BTCPrice,BTCSignal,SPYAlloc,SPYPrice,SPYSignal,TLTAlloc,TLTPrice,TLTSignal,merge_date,Returns,CumMax,Drawdown,InDrawdown,DrawdownStart,BTCEntry,BTCSold,BTCRealizedPnl,SPYEntry,SPYSold,SPYRealizedPnl,TLTEntry,TLTSold,TLTRealizedPnl,BTCProfitPerTrade,SPYProfitPerTrade,TLTProfitPerTrade,BTCTraded,SPYTraded,TLTTraded
482,2025-03-11 00:30:00,1020606.487983348,157362.0751063499,9.818586064027775,78986.78,0.5,0.0,562.98,0.0,962.426374701748,91.13,0.0,2025-03-11,-0.00477378320936328,1058923.5415030203,-0.03618491044715628,True,False,79249.11198369619,0.0,-0.0,,0.0,,91.1975,0.0,-0.0,-0.0,,-0.0,1,0,0
483,2025-03-11 01:00:00,1021077.0445006057,88887.10243300843,10.684613262443493,79028.39,0.5,0.0,561.81,0.0,962.426374701748,91.23,0.0,2025-03-11,0.00046105577693067445,1058923.5415030203,-0.03574053793222493,True,False,79008.4637748476,0.0,0.0,,0.0,,91.17999999999999,0.0,0.0,0.0,,0.0,1,0,0
484,2025-03-11 01:30:00,1014578.1447073459,88887.10243300843,10.684613262443493,78418.34,0.0,0.0,560.43,0.0,962.426374701748,91.25,0.0,2025-03-11,-0.006364749680998205,1058923.5415030203,-0.04187780803582029,True,False,78723.36499999999,0.0,-0.0,,0.0,,91.24,0.0,0.0,-0.0,,0.0,0,0,0
485,2025-03-11 02:00:00,1014449.466076215,54589.332663577676,11.121766772399281,78417.81,0.5,0.0,559.85,0.0,962.426374701748,91.14,0.0,2025-03-11,-0.00012682968956323482,1058923.5415030203,-0.041999326375990714,True,False,78418.06968753273,0.0,-0.0,,0.0,,91.195,0.0,-0.0,-0.0,,-0.0,1,0,0
486,2025-03-11 02:30:00,1005590.7738603689,54589.332663577676,11.121766772399281,77611.34,0.0,0.0,557.2,0.0,962.426374701748,91.255,0.0,2025-03-11,-0.008732512078803323,1058923.5415030203,-0.05036507882991412,True,False,78014.57500000001,0.0,-0.0,,0.0,,91.19749999999999,0.0,0.0,-0.0,,0.0,0,0,0
487,2025-03-11 03:00:00,1015960.8703782168,54589.332663577676,11.121766772399281,78551.11,0.0,0.0,559.9,0.0,962.426374701748,91.17,0.0,2025-03-11,0.010312441986751963,1058923.5415030203,-0.040572023796753925,True,False,78081.22499999999,0.0,0.0,,0.0,,91.21249999999999,0.0,-0.0,0.0,,-0.0,0,0,0
488,2025-03-11 03:30:00,1020771.0844688747,54589.332663577676,11.121766772399281,78990.97,0.0,0.0,560.61,0.0,962.426374701748,91.085,0.0,2025-03-11,0.004734645034967899,1058923.5415030203,-0.036029472892813934,True,False,78771.04,0.0,0.0,,0.0,,91.12749999999998,0.0,-0.0,0.0,,-0.0,0,0,0
489,2025-03-11 04:00:00,1020951.1458729199,54589.332663577676,11.121766772399281,79007.16,0.0,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.00017639743796116214,1058923.5415030203,-0.0358594309615621,True,False,78999.065,0.0,0.0,,0.0,,45.5425,0.0,-0.0,0.0,,-0.0,0,0,0
490,2025-03-11 04:30:00,1025336.3472936092,54589.332663577676,11.121766772399281,79401.45,0.0,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.004295211811472077,1058923.5415030203,-0.03171824300150887,True,False,79204.305,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
491,2025-03-11 05:00:00,1026881.6055689664,54589.332663577676,11.121766772399281,79540.39,0.0,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.0015070745121208429,1058923.5415030203,-0.030258970244984938,True,False,79470.92,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
492,2025-03-11 05:30:00,1026547.3268974086,32429.07435963367,11.400333087096723,79511.33,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,-0.0003255279574051473,1058923.5415030203,-0.03057464806161305,True,False,79525.6802845837,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,1,0,0
493,2025-03-11 06:00:00,1023838.4250121927,21347.273814303877,11.540053950190353,79274.2,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,-0.002638847537018263,1058923.5415030203,-0.03313281376389871,True,False,79392.04286727811,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,1,0,0
494,2025-03-11 06:30:00,1026203.4360593017,15792.829032212903,11.609904363715218,79479.38,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.002309945582557038,1058923.5415030203,-0.030899403178133313,True,False,79377.09954500334,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,1,0,0
495,2025-03-11 07:00:00,1022562.4644416526,13027.43169640296,11.644818575342752,79165.89,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,-0.003548001779871912,1058923.5415030203,-0.034337773820532234,True,False,79322.39966595126,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,1,0,0
496,2025-03-11 07:30:00,1015641.2483105634,11626.528170409743,11.662639305128547,78571.59,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,-0.006768502044389502,1058923.5415030203,-0.04087386057261764,True,False,78868.51280105437,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,1,0,0
497,2025-03-11 08:00:00,1000238.0330513583,10891.470326757688,11.672149749794364,77250.89,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,-0.015166000085982234,1058923.5415030203,-0.05541996768564111,True,False,77910.97086441363,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,1,0,0
498,2025-03-11 08:30:00,1004812.4652598002,10891.470326757688,11.672149749794364,77642.8,0.0,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.004573343601509627,1058923.5415030203,-0.05110007863874258,True,False,77446.845,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
499,2025-03-11 09:00:00,1005291.4902855317,10891.470326757688,11.672149749794364,77683.84,0.0,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.0004767307754365291,1058923.5415030203,-0.05064770884342042,True,False,77663.32,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
500,2025-03-11 09:30:00,1021424.9691126925,10891.470326757688,11.672149749794364,79066.06,0.0,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.01604855803820482,1058923.5415030203,-0.03541197350009132,True,False,78374.95,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
501,2025-03-11 10:00:00,1023449.0366008044,10891.470326757688,11.672149749794364,79239.47,0.0,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.001981611522450022,1058923.5415030203,-0.03350053475236175,True,False,79152.76500000001,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
502,2025-03-11 10:30:00,1024551.6570641748,10562.980346382865,11.67628827731486,79333.95,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.0010773574686557819,1058923.5415030203,-0.03245926933502547,True,False,79286.71837332415,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,1,0,0
503,2025-03-11 11:00:00,1025039.2962595744,10404.248458512306,11.678287031114216,79375.72,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.0004759537423393301,1058923.5415030203,-0.03199876470339981,True,False,79354.83678740023,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,1,0,0
504,2025-03-11 11:30:00,1026375.8377464113,10327.320710554024,11.679254311522401,79490.17,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.0013038929255826393,1058923.5415030203,-0.030736594740741408,True,False,79432.94736979657,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,1,0,0
505,2025-03-11 12:00:00,1033338.1757285559,10295.539544009069,11.679650949598598,80086.3,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.0067834196072187325,1058923.5415030203,-0.02416167435294616,True,False,79788.24006119302,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,1,0,0
506,2025-03-11 12:30:00,1029318.8574472704,10295.539544009069,11.679650949598598,79742.17,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,-0.003889644625247324,1058923.5415030203,-0.02795733865140958,True,False,79914.235,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,0,0,0
507,2025-03-11 13:00:00,1034170.7006605009,10294.364059240886,11.679665606940121,80157.58,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.004713644540879303,1058923.5415030203,-0.023375475067241972,True,False,79949.87513032928,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,1,0,0
508,2025-03-11 13:30:00,1035113.8336582613,10294.364059240886,11.679665606940121,80238.33,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.000911970332516665,1058923.5415030203,-0.022484822474495035,True,False,80197.955,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
509,2025-03-11 14:00:00,1036980.5946122186,10294.364059240886,11.679665606940121,80398.16,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.0018034354225175964,1058923.5415030203,-0.020721936977297038,True,False,80318.245,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
510,2025-03-11 14:30:00,1033404.1642067174,10294.364059240886,11.679665606940121,80091.95,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,-0.0034488884595169633,1058923.5415030203,-0.024099357787514205,True,False,80245.055,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,0,0,0
511,2025-03-11 15:00:00,1037413.79340958,10294.364059240886,11.679665606940121,80435.25,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.0038800203654496546,1058923.5415030203,-0.02031284342107429,True,False,80263.59999999999,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
512,2025-03-11 15:30:00,1037119.4658362851,10294.364059240886,11.679665606940121,80410.05,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,-0.0002837128011644596,1058923.5415030203,-0.02059079320853213,True,False,80422.65000000001,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,0,0,0
513,2025-03-11 16:00:00,1043251.6406698968,10294.364059240886,11.679665606940121,80935.08,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.005912698619215506,1058923.5415030203,-0.014799841743889286,True,False,80672.565,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
514,2025-03-11 16:30:00,1045480.2376643571,10294.364059240886,11.679665606940121,81125.89,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.002136202721933156,1058923.5415030203,-0.012695254484173657,True,False,81030.485,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
515,2025-03-11 17:00:00,1051951.8235805065,10294.364059240886,11.679665606940121,81679.98,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.0061900604937374926,1058923.5415030203,-0.006583778383676584,True,False,81402.935,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
516,2025-03-11 17:30:00,1049332.191381526,10294.364059240886,11.679665606940121,81455.69,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,-0.002490258717423144,1058923.5415030203,-0.009057641789586209,True,False,81567.83499999999,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,0,0,0
517,2025-03-11 18:00:00,1052419.2437980962,10294.364059240886,11.679665606940121,81720.0,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.002941921006450743,1058923.5415030203,-0.006142367649785203,True,False,81587.845,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
518,2025-03-11 18:30:00,1053268.589081033,10294.364059240886,11.679665606940121,81792.72,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.0008070408137650364,1058923.5415030203,-0.005340283977406786,True,False,81756.36,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
519,2025-03-11 19:00:00,1053496.6929503365,10294.364059240886,11.679665606940121,81812.25,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.00021656761785959766,1058923.5415030203,-0.005124872892126891,True,False,81802.485,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
520,2025-03-11 19:30:00,1052316.112350787,10294.364059240886,11.679665606940121,81711.17,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,-0.0011206305700336427,1058923.5415030203,-0.006239760372930048,True,False,81761.71,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,0,0,0
521,2025-03-11 20:00:00,1052464.327307339,10294.364059240886,11.679665606940121,81723.86,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.0001408464194478931,1058923.5415030203,-0.006099792801388812,True,False,81717.515,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
522,2025-03-11 20:30:00,1046602.7703258401,10294.364059240886,11.679665606940121,81222.0,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,-0.005569364043430669,1058923.5415030203,-0.011635184878119065,True,False,81472.93,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,0,0,0
523,2025-03-11 21:00:00,1048930.5276813032,10294.364059240886,11.679665606940121,81421.3,0.5,0.0,0.0,,962.426374701748,0.0,,2025-03-11,0.0022241077717941593,1058923.5415030203,-0.009436955011438488,True,False,81321.65000000001,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
524,2025-03-11 21:30:00,1041677.3117844593,10294.364059240886,11.679665606940121,80813.06,0.0,0.0,559.09,0.0,962.426374701748,90.93,0.0,2025-03-11,-0.006914867768104127,1058923.5415030203,-0.016286567483505,True,False,81117.18000000001,0.0,-0.0,,0.0,,45.465,0.0,0.0,-0.0,,0.0,0,0,0
525,2025-03-11 22:00:00,1030984.704037655,10294.364059240886,11.679665606940121,79862.55,0.0,0.0,555.932,0.0,962.426374701748,91.355,0.0,2025-03-11,-0.010264798537742092,1058923.5415030203,-0.02638418768715759,True,False,80337.805,0.0,-0.0,,0.0,,91.14250000000001,0.0,0.0,-0.0,,0.0,0,0,0
526,2025-03-11 22:30:00,1029130.3655332351,10294.364059240886,11.679665606940121,79721.5,0.0,0.0,554.49,0.0,962.426374701748,91.14,0.0,2025-03-11,-0.0017986091327618636,1058923.5415030203,-0.028135341978984815,True,False,79792.02500000001,0.0,-0.0,,0.0,,91.24749999999999,0.0,-0.0,-0.0,,-0.0,0,0,0
527,2025-03-11 23:00:00,1041770.016637145,10294.364059240886,11.679665606940121,80852.31,0.0,0.0,557.19,0.0,962.426374701748,90.55,0.0,2025-03-11,0.012281875578863843,1058923.5415030203,-0.01619902116967568,True,False,80286.905,0.0,0.0,,0.0,,90.845,0.0,-0.0,0.0,,-0.0,0,0,0
528,2025-03-11 23:30:00,1045640.8673954052,10294.364059240886,11.679665606940121,81186.2,0.0,0.0,557.1,0.0,962.426374701748,90.52,0.0,2025-03-11,0.0037156480762956523,1058923.5415030203,-0.012543562955227067,True,False,81019.25499999999,0.0,0.0,,0.0,,90.53500000000001,0.0,-0.0,0.0,,-0.0,0,0,0
529,2025-03-12 00:00:00,1048976.464740743,10294.364059240886,11.679665606940121,81465.61,0.0,0.0,556.048,0.0,962.426374701748,90.595,0.0,2025-03-12,0.0031900028483453635,1058923.5415030203,-0.009393574108437204,True,False,81325.905,0.0,0.0,,0.0,,90.5575,0.0,0.0,0.0,,0.0,0,0,0
530,2025-03-12 00:30:00,1047773.390420956,10294.364059240886,11.679665606940121,81357.66,0.0,0.0,554.23,0.0,962.426374701748,90.655,0.0,2025-03-12,-0.0011469030623907361,1058923.5415030203,-0.010529703651916186,True,False,81411.63500000001,0.0,-0.0,,0.0,,90.625,0.0,0.0,-0.0,,0.0,0,0,0
531,2025-03-12 01:00:00,1041833.2342238774,10294.364059240886,11.679665606940121,80830.53,0.0,0.0,552.06,0.0,962.426374701748,90.88,0.0,2025-03-12,-0.005669313852961988,1058923.5415030203,-0.01613932131009683,True,False,81094.095,0.0,-0.0,,0.0,,90.7675,0.0,0.0,-0.0,,0.0,0,0,0
532,2025-03-12 01:30:00,1046960.5823116978,10294.364059240886,11.679665606940121,81276.12,0.0,0.0,554.205,0.0,962.426374701748,90.8,0.0,2025-03-12,0.004921467197809282,1058923.5415030203,-0.011297283252710118,True,False,81053.325,0.0,0.0,,0.0,,90.83999999999999,0.0,-0.0,0.0,,-0.0,0,0,0
533,2025-03-12 02:00:00,1061376.877578332,10294.364059240886,11.679665606940121,82545.86,0.0,0.0,558.44,0.0,962.426374701748,90.37,0.0,2025-03-12,0.013769663834719559,1061376.877578332,0.0,False,False,81910.98999999999,0.0,0.0,,0.0,,90.58500000000001,0.0,-0.0,0.0,,-0.0,0,0,0
534,2025-03-12 02:30:00,1069521.4633740874,163776.96454216802,5.839832803470061,83279.97,-0.5,0.0,561.45,0.0,4645.5848266938065,90.28,0.7,2025-03-12,0.007673603945789864,1069521.4633740874,0.0,False,False,82790.56333333332,5.839832803470061,2858.0531062369964,,0.0,,90.29544547088308,0.0,-0.0,2858.0531062369964,,-0.0,1,0,1
535,2025-03-12 03:00:00,1069704.73159093,163776.96454216802,5.839832803470061,83188.05,0.0,0.0,559.647,0.0,4645.5848266938065,90.435,0.0,2025-03-12,0.00017135534266365937,1069704.73159093,0.0,False,False,83234.01,0.0,-0.0,,0.0,,90.3575,0.0,0.0,-0.0,,0.0,0,0,0
536,2025-03-12 03:30:00,1069020.8142476298,163776.96454216802,5.839832803470061,83098.78,0.0,0.0,555.92,0.0,4645.5848266938065,90.4,0.0,2025-03-12,-0.0006393515173882536,1069704.73159093,-0.0006393515173882659,True,True,83143.41500000001,0.0,-0.0,,0.0,,90.4175,0.0,-0.0,-0.0,,-0.0,0,0,0
537,2025-03-12 04:00:00,1066192.5040383441,87233.58634232216,6.765809104788368,82621.02,0.5,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,-0.0026457017221654944,1069704.73159093,-0.003283361706143125,True,False,82842.3525224127,0.0,-0.0,,0.0,,45.2,0.0,-0.0,-0.0,,-0.0,1,0,0
538,2025-03-12 04:30:00,1067695.1902405175,87233.58634232216,6.765809104788368,82843.12,0.0,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,0.0014093948292468461,1069704.73159093,-0.0018785944299074973,True,False,82732.07,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
539,2025-03-12 05:00:00,1070222.3552573381,87233.58634232216,6.765809104788368,83216.64,0.0,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,0.00236693490794071,1070222.3552573381,0.0,False,False,83029.88,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
540,2025-03-12 05:30:00,1069468.5088068827,87233.58634232216,6.765809104788368,83105.22,0.0,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,-0.0007043830160642361,1070222.3552573381,-0.0007043830160641918,True,True,83160.93,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,0,0,0
541,2025-03-12 06:00:00,1069947.934040048,87233.58634232216,6.765809104788368,83176.08,0.0,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,0.0004482836373556065,1070222.3552573381,-0.0002564151420890788,True,False,83140.65,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
542,2025-03-12 06:30:00,1069669.6563115679,87233.58634232216,6.765809104788368,83134.95,0.0,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,-0.00026008529913157385,1070222.3552573381,-0.0005164337514117568,True,False,83155.515,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,0,0,0
543,2025-03-12 07:00:00,1066475.9237817437,87233.58634232216,6.765809104788368,82662.91,0.0,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,-0.002985718544954108,1070222.3552573381,-0.0035006103705370333,True,False,82898.92999999998,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,0,0,0
544,2025-03-12 07:30:00,1068175.6980031396,87233.58634232216,6.765809104788368,82914.14,0.0,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,0.0015938233423671289,1070222.3552573381,-0.0019123663826910448,True,False,82788.52500000001,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
545,2025-03-12 08:00:00,1067730.3047897716,87233.58634232216,6.765809104788368,82848.31,0.0,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,-0.00041696624834342,1070222.3552573381,-0.0023285352387984516,True,False,82881.22499999999,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,0,0,0
546,2025-03-12 08:30:00,1067058.9335523034,87233.58634232216,6.765809104788368,82749.08,0.0,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,-0.0006287835368692374,1070222.3552573381,-0.0029558546310445365,True,False,82798.695,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,0,0,0
547,2025-03-12 09:00:00,1069019.8347342778,368076.0306377992,3.382904552394184,83059.67,-0.5,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,0.001837669054928881,1070222.3552573381,-0.0011236174587020249,True,False,82852.60999999999,3.382904552394184,700.464216618781,,0.0,,0.0,0.0,0.0,700.464216618781,,0.0,1,0,0
548,2025-03-12 09:30:00,1069761.2492980505,508902.98145148635,1.691452276197092,83299.66,-0.5,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,0.000693546124854727,1070222.3552573381,-0.0004308506143816604,True,False,83139.66666666667,1.691452276197092,270.62108784302444,,0.0,,0.0,0.0,0.0,270.62108784302444,,0.0,1,0,0
549,2025-03-12 10:00:00,1068705.319594408,578806.2318015221,0.845726138098546,82696.06,-0.5,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,-0.0009870704368245553,1070222.3552573381,-0.001417495771302077,True,False,83098.46,0.845726138098546,-340.3201979708623,,0.0,,0.0,0.0,0.0,-340.3201979708623,,0.0,1,0,0
550,2025-03-12 10:30:00,1068453.923395972,613640.9304010215,0.422863069049273,82419.41,-0.5,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,-0.00023523434741701266,1070222.3552573381,-0.0016523966750263974,True,False,82603.84333333332,0.422863069049273,-77.99004536831518,,0.0,,0.0,0.0,0.0,-77.99004536831518,,0.0,1,0,0
551,2025-03-12 11:00:00,1068422.8598749195,613640.9304010215,0.422863069049273,82345.95,0.0,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,-2.9073337064255966e-05,1070222.3552573381,-0.001681421971405119,True,False,82382.68,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,0,0,0
552,2025-03-12 11:30:00,1068321.4319391774,613640.9304010215,0.422863069049273,82106.09,0.0,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,-9.493239011559851e-05,1070222.3552573381,-0.0017761947401141842,True,False,82226.01999999999,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,0,0,0
553,2025-03-12 12:00:00,1068219.4373669229,613640.9304010215,0.422863069049273,81864.89,0.0,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,-9.547180203006711e-05,1070222.3552573381,-0.0018714969656316762,True,False,81985.49,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,0,0,0
554,2025-03-12 12:30:00,1068176.7831691478,613640.9304010215,0.422863069049273,81764.02,0.0,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,-3.993018314685237e-05,1070222.3552573381,-0.0019113524195619055,True,False,81814.455,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,0,0,0
555,2025-03-12 13:00:00,1068183.3290894567,613640.9304010215,0.422863069049273,81779.5,0.0,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,6.128124494075848e-06,1070222.3552573381,-0.0019052360080734367,True,False,81771.76,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
556,2025-03-12 13:30:00,1068261.2881248666,613640.9304010215,0.422863069049273,81963.86,0.0,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,7.298282353485064e-05,1070222.3552573381,-0.001832392234041916,True,False,81871.68,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0
557,2025-03-12 14:00:00,1068140.6410626362,613640.9304010215,0.422863069049273,81678.55,0.0,0.0,0.0,,4645.5848266938065,0.0,,2025-03-12,-0.0001129377836410761,1070222.3552573381,-0.001945123071365324,True,False,81821.205,0.0,-0.0,,0.0,,0.0,0.0,0.0,-0.0,,0.0,0,0,0
